Country,SiteID,studynumber,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,Rs_Norm,LogRs,Pm,Tm,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC,Rs_Estimate
China,CN-SNJ,20032,2009,12,31.25,110.75,157,MF,0.731,-0.313341819,15.4,5.6,1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,51.0092,4,0.704632069
China,CN-SNJ,20032,2010,2,31.25,110.25,401,MF,0.773,-0.25747623,15.6,6.7,0.699,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,75.28383,4,0.826666029
China,CN-SNJ,20032,2010,2,31.25,110.75,157,MF,0.828,-0.188742125,14.7,5.8,0.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,51.0092,4,0.716779154
China,CN-SNJ,20032,2010,3,31.25,110.25,401,MF,1.279,0.246078523,71.3,10.7,1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,75.28383,4,1.16356143
China,CN-SNJ,20032,2010,3,31.25,110.75,157,MF,1.053,0.051643233,71.4,10.1,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,51.0092,4,1.035092195
China,CN-SNJ,20032,2010,4,31.25,110.25,401,MF,1.722,0.543486406,56.8,14.7,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,75.28383,4,1.637753523
China,CN-SNJ,20032,2010,4,31.25,110.75,157,MF,1.492,0.400117502,64.2,14.5,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,51.0092,4,1.507593242
China,CN-SNJ,20032,2010,5,31.25,110.25,401,MF,2.338,0.849295863,145,19.5,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,75.28383,4,2.468309492
China,CN-SNJ,20032,2010,5,31.25,110.75,157,MF,2.743,1.009052212,137.2,19.9,3.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,51.0092,4,2.391685865
China,CN-SNJ,20032,2010,6,31.25,110.25,401,MF,3.382,1.21846725,112,23.4,3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,75.28383,4,3.444667903
China,CN-SNJ,20032,2010,6,31.25,110.75,157,MF,3.576,1.274244857,92,24.1,4.099,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,51.0092,4,3.424414472
China,CN-SPT,20015,2007,9,37.75,105.25,1446,BSV,0.894,-0.112049504,46,15.2,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,1.072799943
China,CN-SPT,20015,2007,10,37.75,105.25,1446,BSV,0.354,-1.038458366,26.1,7.9,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,0.703205578
China,CN-SPT,20015,2007,11,37.75,105.25,1446,BSV,0.239,-1.431291727,0,2.4,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,0.511536673
China,CN-SPT,20015,2007,12,37.75,105.25,1446,BSV,0.227,-1.482805262,0.6,-5.1,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,0.331447451
China,CN-SPT,20015,2008,4,37.75,105.25,1446,BSV,0.454,-0.789658081,13.4,12.2,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,0.901849161
China,CN-SPT,20015,2008,5,37.75,105.25,1446,BSV,0.398,-0.921303274,1.8,17.8,0.2,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,1.246959265
China,CN-SPT,20015,2008,6,37.75,105.25,1446,BSV,0.408,-0.896488105,6.2,21.8,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,1.571684541
China,CN-SPT,20015,2008,7,37.75,105.25,1446,BSV,0.343,-1.070024832,57.8,23.1,0.2,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,1.694463209
China,CN-SPT,20015,2008,8,37.75,105.25,1446,BSV,0.215,-1.537117251,34.7,20.3,0.2,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,1.441029804
China,CN-SPT,20015,2008,9,37.75,105.25,1446,BSV,0.313,-1.161552088,50.8,15.4,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,1.085286492
China,CN-SPT,20015,2008,10,37.75,105.25,1446,BSV,0.644,-0.440056553,10.8,9.8,0.1,1.5,89,9,4.3,12.2,22.7,66.7,10.8,0.03,7.3,1,1,0.78492116
China,CN-TFP,5441,2006,1,28.25,113.25,45,ENF,0.245,-1.406497068,60.8,5.3,0.4,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.777300702
China,CN-TFP,5441,2006,2,28.25,113.25,45,ENF,0.525,-0.644357016,143.6,5.3,0.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,0.777300702
China,CN-TFP,5441,2006,3,28.25,113.25,45,ENF,1.334,0.288181947,95.2,12.3,0.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.188749602
China,CN-TFP,5441,2006,4,28.25,113.25,45,ENF,1.696,0.528272537,233,19.4,0.5,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3,1.829057853
